Article 1 ID,Article 2 ID,Article 1 Reject,Article 2 Reject,Article 1 Headline,Article 2 Headline,Article 1 Site Name,Article 2 Site Name,Article 1 Sentiment Count,Article 2 Sentiment Count,Hash Similarity Score,Marking,Live Latest Feed,Article 1 URL,Article 2 URL
694,3210,True,True,Politics latest: <b>Rishi Sunak</b> questioned about family visa changes after Home Office climbdown,Politics live: Rishi Sunak tries to &#39;make a bogeyman&#39; at &#39;utterly bizarre&#39; news briefing - as unusual guest takes seat,Sky News,Sky News,1,1,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-latest-baroness-mone-ppe-labour-government-pandemic-transparency-12593360?postid=6959916,https://news.sky.com/story/politics-live-rishi-sunak-tries-to-make-a-bogeyman-at-utterly-bizarre-news-briefing-as-unusual-guest-takes-seat-12593360
694,3216,True,True,Politics latest: <b>Rishi Sunak</b> questioned about family visa changes after Home Office climbdown,Politics latest: Tax cuts hint dropped by <b>Rishi Sunak</b>; Tory peer makes Rwanda admission,Sky News,Sky News,1,1,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-latest-baroness-mone-ppe-labour-government-pandemic-transparency-12593360?postid=6959916,https://news.sky.com/story/politics-latest-rishi-sunak-rwanda-bill-tory-rebellion-commons-votes-resignations-12593360?postid=7092176
729,812,False,True,<b>Prince Harry</b> and Meghan Markle Seen on Vacation With Kids in Costa Rica,<b>Prince Harry</b> And Meghan Markle Seen On A Pre-Christmas Vacation With Their Kids,Yahoo Finance,Yahoo News,1,2,99,PP_DEEP,FALSE,https://uk.finance.yahoo.com/news/prince-harry-meghan-markle-seen-161800909.html,https://uk.news.yahoo.com/prince-harry-meghan-markle-seen-130000705.html
789,790,False,True,Seven signs <b>Prince Harry</b> and Meghan Markle&#39;s new life in America is in trouble,Signs <b>Prince Harry</b> and Meghan Markle&#39;s new life in America is in trouble after difficult year,The Mirror,Irish Mirror,2,2,97,PP_DEEP,FALSE,https://www.mirror.co.uk/3am/us-celebrity-news/seven-signs-prince-harry-meghan-31741800.amp,https://www.irishmirror.ie/showbiz/us-gossip/signs-prince-harry-meghan-markles-31742086
881,907,False,True,Princess Diana’s Jacques Azagury Evening Dress Just Sold for a Record $1.1 Million,A Princess Diana Evening Dress Rocketed Past Estimates to Sell for $1.1 Million,Yahoo Life,Yahoo Finance,1,1,100,PP_DEEP,FALSE,https://uk.style.yahoo.com/princess-diana-jacques-azagury-evening-170000916.html,https://ca.finance.yahoo.com/news/princess-diana-jacques-azagury-evening-170000916.html
888,889,False,True,Someone’s made a load of royal baubles and they’re utterly horrifying,William bauble ‘with long hair at the back’ branded an ‘abomination’,Metro.co.uk,Metro.co.uk,1,1,100,PP_DEEP,FALSE,https://metro.co.uk/2023/12/18/william-bauble-with-long-hair-back-branded-abomination-19990638/,https://metro.co.uk/2023/12/18/william-bauble-with-long-hair-back-branded-abomination-19990638/?ico=metro-posts_article_whats-trending-now
905,912,False,True,<b>Meghan Markle</b> Revealed What&#39;s on Prince Archie&#39;s Christmas Wish List,Duchess <b>Meghan</b> Revealed What&#39;s on Prince Archie&#39;s Christmas Wish List,AOL,Yahoo Life,3,3,96,PP_DEEP,FALSE,https://www.aol.com/lifestyle/meghan-markle-revealed-whats-prince-151100629.html,https://www.yahoo.com/lifestyle/duchess-meghan-revealed-whats-prince-155000244.html
950,955,False,True,Yousaf: We’d work with Labour on gender Bill before election,Humza Yousaf urges Labour to work with them on gender Bill before election,Inverness Courier,Scottish Daily Record,2,2,91,PP_DEEP,FALSE,https://www.inverness-courier.co.uk/news/national/yousaf-we-d-work-with-labour-on-gender-bill-before-election-96214/,https://www.dailyrecord.co.uk/news/scottish-news/humza-yousaf-urges-labour-work-31744711.amp
983,1095,False,True,UK&#39;s Cleverly apologises for joke about spiking wife&#39;s drink,"UK Minister jokes about spiking wife&#39;s drink with sedative, apologises",Yahoo News,India Today,1,1,93,PP_DEEP,FALSE,https://uk.news.yahoo.com/uks-cleverly-apologises-joke-spiking-112841744.html,https://www.indiatoday.in/world/story/james-cleverly-uk-minister-apology-prime-minister-rishi-sunak-government-2480062-2023-12-25
999,1018,False,True,How Harry and Meghan are spending Christmas as Royals arrive at Sandringham without them,How <b>Harry</b> and Meghan are spending Christmas as Royals arrive at Sandringham without them,The Mirror,Irish Mirror,2,2,90,PP_DEEP,FALSE,https://www.mirror.co.uk/3am/us-celebrity-news/how-harry-meghan-spending-christmas-31744667?int_source=amp_continue_reading&int_medium=amp&int_campaign=continue_reading_button,https://www.irishmirror.ie/showbiz/us-gossip/how-harry-meghan-spending-christmas-31744945
1017,1040,False,True,Why The Crown&#39;s Dominic West Doesn’t Talk to <b>Prince Harry</b> Anymore,The Crown’s Dominic West No Longer Talks to <b>Prince Harry</b> After Once ‘Saying Too Much’,AOL,Us Weekly,0,5,100,PP_DEEP,FALSE,https://www.aol.com/why-crowns-dominic-west-doesn-202443430.html,https://www.usmagazine.com/celebrity-news/news/dominic-west-explains-why-he-doesnt-talk-to-prince-harry-anymore/
1023,1035,False,True,"<b>Prince Harry</b>’s attacks on press are ‘misguided’ and ‘paranoid’, says Nicholas Witchell","<b>Prince Harry</b>&#39;s attacks on the press are &#39;misguided&#39; and &#39;paranoid&#39;, Nicholas Witchell says",The Telegraph,Yahoo News,1,1,97,PP_DEEP,FALSE,https://www.telegraph.co.uk/royal-family/2023/12/24/prince-harry-nicholas-witchell-paranoid-wrong-press-retire/,https://uk.news.yahoo.com/prince-harrys-attacks-press-misguided-134218084.html
1068,1518,False,True,Two Mikes and a Bill: Christmas excitement; Eagles; and <b>Meghan Markle</b>,<b>Prince Harry</b> very much ‘under Meghan’s thumb’,THE AUSTRALIAN,THE AUSTRALIAN,2,2,100,PP_DEEP,FALSE,https://www.theaustralian.com.au/news/two-mikes-and-a-bill-christmas-excitement-eagles-and-meghan-markle/video/e729ac1daec6fbf40c23bcb84a2776ed,https://www.theaustralian.com.au/commentary/prince-harry-very-much-under-meghans-thumb/video/bc5685bf9e549c701df550d279e05ad5
1068,2061,False,True,Two Mikes and a Bill: Christmas excitement; Eagles; and <b>Meghan Markle</b>,Royal touch to polo and showjumping spectacle,THE AUSTRALIAN,THE AUSTRALIAN,2,2,100,PP_DEEP,FALSE,https://www.theaustralian.com.au/news/two-mikes-and-a-bill-christmas-excitement-eagles-and-meghan-markle/video/e729ac1daec6fbf40c23bcb84a2776ed,https://www.theaustralian.com.au/nation/magic-millions-royal-touch-to-polo-and-showjumping-spectacle/news-story/bfc52afd3510d1cebf64605af2de40f7
1068,2559,False,True,Two Mikes and a Bill: Christmas excitement; Eagles; and <b>Meghan Markle</b>,A pox on the very worst cliche since sliced bread,THE AUSTRALIAN,THE AUSTRALIAN,2,2,100,PP_DEEP,FALSE,https://www.theaustralian.com.au/news/two-mikes-and-a-bill-christmas-excitement-eagles-and-meghan-markle/video/e729ac1daec6fbf40c23bcb84a2776ed,https://www.theaustralian.com.au/commentary/a-pox-on-the-veryworst-cliche-since-sliced-bread/news-story/f21dca42e7bf2311b0f959ec6269526b
1115,1146,False,True,Pictures: King Charles and rest of Royal family&#39;s Christmas service,Royal family attend Christmas church service in Norfolk,Swindon Advertiser,Eastern Daily Press,2,2,94,PP_DEEP,FALSE,https://www.swindonadvertiser.co.uk/news/24011251.royal-family-attend-christmas-church-service-norfolk/,https://www.edp24.co.uk/news/24011146.royal-family-attend-christmas-church-service-norfolk/
1190,1290,False,True,Sunak plots to end inheritance tax in spring ahead of election,Sunak set to end inheritance tax in spring ahead of election,The Telegraph,Business Matters,1,1,96,PP_DEEP,FALSE,https://www.telegraph.co.uk/politics/2023/12/26/rishi-sunak-end-inheritance-tax-spring-ahead-of-election/,https://bmmagazine.co.uk/news/sunak-set-to-end-inheritance-tax-in-spring-ahead-of-election/
1208,1225,False,True,EXCLUSIVE: Woman &#39;abused after being spiked&#39; says James Cleverly should be sacked,Woman &#39;abused after being spiked&#39; says James Cleverly should be sacked,The Mirror,The Mirror,2,2,100,PP_DEEP,FALSE,https://www.mirror.co.uk/news/politics/woman-abused-after-being-spiked-31751101.amp,https://www.mirror.co.uk/news/politics/woman-abused-after-being-spiked-31751101
1396,1400,False,True,Yousaf: Isle of Mull migrants plan was ‘divisive’ and ‘disparaging’ to Scotland,Yousaf: Isle of Mull migrants plan was ‘divisive’ and ‘disparaging’ to Scotland,Evening Standard,Romford Recorder,2,2,97,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/humza-yousaf-tony-blair-scotland-labour-first-minister-b1129500.html,https://www.romfordrecorder.co.uk/news/national/24017757.yousaf-isle-mull-migrants-plan-divisive-disparaging-scotland/
1400,1405,True,True,Yousaf: Isle of Mull migrants plan was ‘divisive’ and ‘disparaging’ to Scotland,Humza Yousaf says Isle of Mull migrants plan was ‘divisive’ and ‘disparaging’ to Scotland,Romford Recorder,Daily Record,2,1,88,LINGUISTIC,FALSE,https://www.romfordrecorder.co.uk/news/national/24017757.yousaf-isle-mull-migrants-plan-divisive-disparaging-scotland/,https://www.dailyrecord.co.uk/news/politics/humza-yousaf-says-isle-mull-31769000
1414,1416,False,True,Heaton-Harris: Government will not allow public services to deteriorate further,<b>UK</b> Government ‘will not allow public services to deteriorate further while Stormont suspended’,Inverness Courier,The Irish News,1,1,97,PP_DEEP,FALSE,https://www.inverness-courier.co.uk/news/national/heaton-harris-government-will-not-allow-public-services-to-deteriorate-further-96481/,https://www.irishnews.com/news/northern-ireland/uk-government-will-not-allow-public-services-to-deteriorate-further-while-stormont-suspended-2KETNTHFD5OJTFKRKGYHE65PQA/
1414,1420,False,True,Heaton-Harris: Government will not allow public services to deteriorate further,Heaton-Harris: Government will not allow public services to deteriorate further,Inverness Courier,Evening Standard,1,1,97,PP_DEEP,FALSE,https://www.inverness-courier.co.uk/news/national/heaton-harris-government-will-not-allow-public-services-to-deteriorate-further-96481/,https://www.standard.co.uk/news/politics/chris-heatonharris-uk-government-government-stormont-northern-ireland-b1129489.html
1416,1420,True,True,<b>UK</b> Government ‘will not allow public services to deteriorate further while Stormont suspended’,Heaton-Harris: Government will not allow public services to deteriorate further,The Irish News,Evening Standard,1,1,99,PP_DEEP,FALSE,https://www.irishnews.com/news/northern-ireland/uk-government-will-not-allow-public-services-to-deteriorate-further-while-stormont-suspended-2KETNTHFD5OJTFKRKGYHE65PQA/,https://www.standard.co.uk/news/politics/chris-heatonharris-uk-government-government-stormont-northern-ireland-b1129489.html
1470,1503,False,True,Mone’s husband says family ‘treated as punchbag’ in PPE row,Mone’s husband says family ‘treated as punchbag’ in PPE row,Evening Standard,The Westmorland Gazette,3,3,96,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/ppe-department-of-health-and-social-care-government-keir-starmer-department-of-health-b1129772.html,https://www.thewestmorlandgazette.co.uk/news/national/24020727.mones-husband-says-family-treated-punchbag-ppe-row/
1472,1508,False,True,In Pictures: Another turbulent 12 months in UK politics,In Pictures: Another turbulent 12 months in <b>UK politics</b>,The Bolton News,Kent Online,2,1,94,PP_DEEP,FALSE,https://www.theboltonnews.co.uk/news/national/24020535.pictures-another-turbulent-12-months-uk-politics/,https://www.kentonline.co.uk/news/national/in-pictures-another-turbulent-12-months-in-uk-politics-107121/
1472,1559,False,True,In Pictures: Another turbulent 12 months in UK politics,In Pictures: Another turbulent 12 months in UK politics,The Bolton News,expressandstar.com,2,2,93,PP_DEEP,FALSE,https://www.theboltonnews.co.uk/news/national/24020535.pictures-another-turbulent-12-months-uk-politics/,https://www.expressandstar.com/news/uk-news/2024/01/02/in-pictures-another-turbulent-12-months-in-uk-politics/
1474,1485,False,True,"UK ‘ready to support Japan’ after major earthquakes, <b>Sunak</b> says","<b>UK</b> ‘ready to support Japan’ after major earthquakes, Sunak says",Evening Standard,The Irish News,1,1,100,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/rishi-sunak-fumio-kishida-joe-biden-prime-minister-japan-b1129810.html,https://www.irishnews.com/news/uk/uk-ready-to-support-japan-after-major-earthquakes-sunak-says-RFWG5P5TCJI73HX5ZNQAERCWDE/
1508,1559,True,True,In Pictures: Another turbulent 12 months in <b>UK politics</b>,In Pictures: Another turbulent 12 months in UK politics,Kent Online,expressandstar.com,1,2,97,PP_DEEP,FALSE,https://www.kentonline.co.uk/news/national/in-pictures-another-turbulent-12-months-in-uk-politics-107121/,https://www.expressandstar.com/news/uk-news/2024/01/02/in-pictures-another-turbulent-12-months-in-uk-politics/
1518,2061,True,True,<b>Prince Harry</b> very much ‘under Meghan’s thumb’,Royal touch to polo and showjumping spectacle,THE AUSTRALIAN,THE AUSTRALIAN,2,2,100,PP_DEEP,FALSE,https://www.theaustralian.com.au/commentary/prince-harry-very-much-under-meghans-thumb/video/bc5685bf9e549c701df550d279e05ad5,https://www.theaustralian.com.au/nation/magic-millions-royal-touch-to-polo-and-showjumping-spectacle/news-story/bfc52afd3510d1cebf64605af2de40f7
1518,2559,True,True,<b>Prince Harry</b> very much ‘under Meghan’s thumb’,A pox on the very worst cliche since sliced bread,THE AUSTRALIAN,THE AUSTRALIAN,2,2,100,PP_DEEP,FALSE,https://www.theaustralian.com.au/commentary/prince-harry-very-much-under-meghans-thumb/video/bc5685bf9e549c701df550d279e05ad5,https://www.theaustralian.com.au/commentary/a-pox-on-the-veryworst-cliche-since-sliced-bread/news-story/f21dca42e7bf2311b0f959ec6269526b
1535,1616,False,True,<b>Meghan Markle</b>&#39;s bridesmaid dress tailor lifts lid on row that made Charlotte cry,Meghan Markle&#39;s bridesmaid dress tailor lifts lid on row that made Charlotte cry,The Mirror,Irish Mirror,4,4,99,PP_DEEP,FALSE,https://www.mirror.co.uk/news/royals/meghan-markles-bridesmaid-dress-tailor-31785142,https://www.irishmirror.ie/news/world-news/meghan-markles-bridesmaid-dress-tailor-31785299
1545,1565,False,True,Sunak draws up income tax cut plan as Tories fight Labour on the economy,<b>Sunak</b> draws up income tax cut plan,inews.co.uk,inews.co.uk,1,1,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/sunak-income-tax-cut-tories-labour-economy-2834452,https://inews.co.uk/news/politics/sunak-income-tax-cut-tories-labour-economy-2834452?ico=more_from_this_author
1564,1567,False,True,Ministers accused of ‘playing fast and loose’ with migration backlog figures,Ministers accused of ‘playing fast and loose’ with migration backlog figures,Evening Standard,This Is Local London,1,1,94,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/government-home-office-prime-minister-yvette-cooper-stephen-kinnock-b1129981.html,https://www.thisislocallondon.co.uk/news/national/24023861.ministers-accused-playing-fast-loose-migration-backlog-figures/
1569,1600,False,True,"<b>Rishi Sunak</b> engulfed by row over ‘false’ asylum statistics as 100,000 migrants still stuck in backlog","Rishi Sunak engulfed by row over ‘false’ asylum statistics as 100,000 migrants still stuck in backlog",Yahoo News,The Independent,2,2,93,PP_DEEP,FALSE,https://uk.news.yahoo.com/rishi-sunak-engulfed-row-over-135513230.html,https://www.independent.co.uk/news/uk/home-news/rishi-sunak-asylum-backlog-cleverly-b2472052.html
1580,1587,False,True,‘I am not racist’ says MP candidate after backlash over online asylum seeker post,&#39;Not racist&#39;: MP candidate defends asylum seeker post,Yahoo News,Bucks Free Press,1,1,97,PP_DEEP,FALSE,https://uk.news.yahoo.com/am-not-racist-says-mp-190000246.html,https://www.bucksfreepress.co.uk/news/24023091.not-racist-mp-candidate-defends-asylum-seeker-post/
